"ID_Ventas","fecha","temporada","sexo","retailer","region","estado","ciudad","metodo de venta","producto","precio por unidad","unidades vendidas","ventas totales","ganancia","margen operativo"
"FC-000000186","2021-01-21 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","65","750","487500","146250","0.3"
"FC-000000187","2021-01-22 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Indumentaria","75","750","562500","281250","0.5"
"FC-000000188","2021-01-23 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Indumentaria","80","725","580000","87000","0.15"
"FC-000000189","2021-01-24 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","925","508750","152625","0.3"
"FC-000000190","2021-01-25 00:00:00","Invierno","non-binary","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","60","925","555000","83250","0.15"
"FC-000000191","2021-01-26 00:00:00","Invierno","non-binary","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","775","426250","127875","0.3"
"FC-000000192","2021-01-27 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","55","725","398750","99687.5","0.25"
"FC-000000193","2021-01-28 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Indumentaria","65","725","471250","212062.5","0.45"
"FC-000000194","2021-01-29 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Indumentaria","70","775","542500","54250","0.1"
"FC-000000195","2021-01-30 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","875","481250","144375","0.3"
"FC-000000196","2021-01-31 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","60","875","525000","78750","0.15"
"FC-000000197","2021-02-01 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","700","385000","115500","0.3"
"FC-000000198","2021-02-02 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","55","675","371250","92812.5","0.25"
"FC-000000199","2021-02-03 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Indumentaria","65","650","422500","190125","0.45"
"FC-000000200","2021-02-04 00:00:00","Invierno","non-binary","West Gear","West","California","San Francisco","Outlet","Indumentaria","70","700","490000","49000","0.1"
"FC-000000201","2021-02-05 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","875","481250","144375","0.3"
"FC-000000202","2021-02-06 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","60","875","525000","78750","0.15"
"FC-000000203","2021-02-07 00:00:00","Invierno","non-binary","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","725","398750","119625","0.3"
"FC-000000204","2021-02-08 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","55","700","385000","96250","0.25"
"FC-000000205","2021-02-09 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Indumentaria","65","650","422500","190125","0.45"
"FC-000000206","2021-02-10 00:00:00","Invierno","non-binary","West Gear","West","California","San Francisco","Outlet","Indumentaria","70","775","542500","54250","0.1"
"FC-000000207","2021-02-11 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","975","536250","160875","0.3"
"FC-000000208","2021-02-12 00:00:00","Invierno","non-binary","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","60","975","585000","87750","0.15"
"FC-000000209","2021-02-13 00:00:00","Invierno","female","West Gear","West","California","San Francisco","Outlet","Calzado Urbano","55","775","426250","127875","0.3"
"FC-000000210","2021-02-14 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Calzado Deportivo","55","775","426250","106562.5","0.25"
"FC-000000211","2021-02-15 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Indumentaria","65","700","455000","204750","0.45"
"FC-000000212","2021-02-16 00:00:00","Invierno","male","West Gear","West","California","San Francisco","Outlet","Indumentaria","70","800","560000","56000","0.1"
"FC-000000213","2021-02-17 00:00:00","Invierno","non-binary","Kohl's","West","California","San Francisco","Outlet","Calzado Urbano","35","700","245000","98000","0.4"
"FC-000000214","2021-02-18 00:00:00","Invierno","female","Kohl's","West","California","San Francisco","Outlet","Calzado Deportivo","45","700","315000","78750","0.25"
"FC-000000215","2021-03-09 00:00:00","Invierno","female","Kohl's","West","California","San Francisco","Outlet","Calzado Urbano","45","700","315000","126000","0.4"
"FC-000000216","2021-03-10 00:00:00","Invierno","female","Kohl's","West","California","San Francisco","Outlet","Calzado Deportivo","45","550","247500","86625","0.35"
"FC-000000217","2021-03-11 00:00:00","Invierno","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","50","500","250000","137500","0.55"
"FC-000000218","2021-03-12 00:00:00","Invierno","female","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","45","700","315000","63000","0.2"
"FC-000000219","2021-03-13 00:00:00","Invierno","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","35","750","262500","105000","0.4"
"FC-000000220","2021-03-14 00:00:00","Invierno","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","650","292500","73125","0.25"
"FC-000000221","2021-03-15 00:00:00","Invierno","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","45","675","303750","121500","0.4"
"FC-000000222","2021-03-16 00:00:00","Invierno","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","525","236250","82687.5","0.35"
"FC-000000223","2021-03-17 00:00:00","Invierno","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","50","450","225000","123750","0.55"
"FC-000000224","2021-03-18 00:00:00","Invierno","female","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","45","650","292500","58500","0.2"
"FC-000000225","2021-03-19 00:00:00","Invierno","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","35","800","280000","112000","0.4"
"FC-000000226","2021-03-20 00:00:00","Invierno","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","650","292500","73125","0.25"
"FC-000000227","2021-03-21 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","45","650","292500","117000","0.4"
"FC-000000228","2021-03-22 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","550","247500","86625","0.35"
"FC-000000229","2021-03-23 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","50","425","212500","116875","0.55"
"FC-000000230","2021-04-06 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","45","625","281250","56250","0.2"
"FC-000000231","2021-04-07 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","45","800","360000","144000","0.4"
"FC-000000232","2021-04-08 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","50","600","300000","75000","0.25"
"FC-000000233","2021-04-09 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","625","312500","125000","0.4"
"FC-000000234","2021-04-10 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","525","236250","82687.5","0.35"
"FC-000000235","2021-04-11 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","50","425","212500","116875","0.55"
"FC-000000236","2021-04-12 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","65","600","390000","78000","0.2"
"FC-000000237","2021-04-13 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","45","800","360000","144000","0.4"
"FC-000000238","2021-04-14 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","50","650","325000","81250","0.25"
"FC-000000239","2021-04-15 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","650","325000","130000","0.4"
"FC-000000240","2021-04-16 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","550","247500","86625","0.35"
"FC-000000241","2021-04-17 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","50","450","225000","123750","0.55"
"FC-000000242","2021-04-18 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","65","625","406250","81250","0.2"
"FC-000000243","2021-04-19 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","45","900","405000","162000","0.4"
"FC-000000244","2021-04-20 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","50","750","375000","93750","0.25"
"FC-000000245","2021-04-21 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","750","375000","150000","0.4"
"FC-000000246","2021-04-22 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","625","281250","98437.5","0.35"
"FC-000000247","2021-04-23 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","50","500","250000","137500","0.55"
"FC-000000248","2021-04-24 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","65","800","520000","104000","0.2"
"FC-000000249","2021-04-25 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","45","950","427500","171000","0.4"
"FC-000000250","2021-04-26 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","50","800","400000","100000","0.25"
"FC-000000251","2021-04-27 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","750","375000","150000","0.4"
"FC-000000252","2021-04-28 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","45","650","292500","102375","0.35"
"FC-000000253","2021-04-29 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","50","700","350000","192500","0.55"
"FC-000000254","2021-04-30 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","65","700","455000","91000","0.2"
"FC-000000255","2021-05-01 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","900","450000","180000","0.4"
"FC-000000256","2021-05-02 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","55","850","467500","116875","0.25"
"FC-000000257","2021-05-03 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","725","362500","145000","0.4"
"FC-000000258","2021-05-04 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","50","675","337500","118125","0.35"
"FC-000000259","2021-05-05 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","60","675","405000","222750","0.55"
"FC-000000260","2021-05-06 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","65","650","422500","84500","0.2"
"FC-000000261","2021-05-07 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","850","425000","170000","0.4"
"FC-000000262","2021-05-08 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","55","850","467500","116875","0.25"
"FC-000000263","2021-05-09 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","700","350000","140000","0.4"
"FC-000000264","2021-05-10 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","50","650","325000","113750","0.35"
"FC-000000265","2021-05-11 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","60","650","390000","214500","0.55"
"FC-000000266","2021-05-12 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","65","700","455000","91000","0.2"
"FC-000000267","2021-05-13 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","800","400000","160000","0.4"
"FC-000000268","2021-05-14 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","55","800","440000","110000","0.25"
"FC-000000269","2021-05-15 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","650","325000","130000","0.4"
"FC-000000270","2021-05-16 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","50","625","312500","109375","0.35"
"FC-000000271","2021-05-17 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","60","600","360000","198000","0.55"
"FC-000000272","2021-05-18 00:00:00","Primavera","female","Kohl's","West","California","Los Angeles","Outlet","Indumentaria","65","650","422500","84500","0.2"
"FC-000000273","2021-05-19 00:00:00","Primavera","male","Kohl's","West","California","Los Angeles","Outlet","Calzado Urbano","50","825","412500","165000","0.4"
"FC-000000274","2021-05-20 00:00:00","Primavera","non-binary","Kohl's","West","California","Los Angeles","Outlet","Calzado Deportivo","55","825","453750","113437.5","0.25"
