id_ventas,fecha,id_cliente,id_retailer,id_region,id_estado,id_ciudad,id_metodo,id_producto,precio por unidad,unidades vendidas,ventas totales,ganancia,margen operativo
FC-000000203,2021-02-07,303,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,55.00000000000001,725,39875.00000000001,11962.500000000002,0.3
FC-000000204,2021-02-08,304,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,55.00000000000001,700,38500.00000000001,9624.999999999998,0.2499999999999999
FC-000000205,2021-02-09,305,West Gear,West,California,San Francisco,Outlet,Indumentaria,65.0,650,42250.0,19012.5,0.45
FC-000000206,2021-02-10,306,West Gear,West,California,San Francisco,Outlet,Indumentaria,70.0,775,54250.0,5425.0,0.1
FC-000000207,2021-02-11,307,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,55.00000000000001,975,53625.00000000001,16087.500000000002,0.3
FC-000000208,2021-02-12,308,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,60.00000000000001,975,58500.00000000001,8775.0,0.15
FC-000000209,2021-02-13,309,West Gear,West,California,San Francisco,Outlet,Calzado Urbano,55.00000000000001,775,42625.00000000001,12787.500000000002,0.3
FC-000000210,2021-02-14,310,West Gear,West,California,San Francisco,Outlet,Calzado Deportivo,55.00000000000001,775,42625.00000000001,10656.249999999996,0.2499999999999999
FC-000000211,2021-02-15,311,West Gear,West,California,San Francisco,Outlet,Indumentaria,65.0,700,45500.0,20475.0,0.45
FC-000000212,2021-02-16,312,West Gear,West,California,San Francisco,Outlet,Indumentaria,70.0,800,56000.0,5600.0,0.1
FC-000000213,2021-02-17,313,Kohl's,West,California,San Francisco,Outlet,Calzado Urbano,35.0,700,24500.0,9800.0,0.4
FC-000000214,2021-02-18,314,Kohl's,West,California,San Francisco,Outlet,Calzado Deportivo,45.0,700,31500.0,7875.0,0.25
FC-000000215,2021-03-09,315,Kohl's,West,California,San Francisco,Outlet,Calzado Urbano,45.0,700,31500.0,12600.0,0.4
FC-000000216,2021-03-10,316,Kohl's,West,California,San Francisco,Outlet,Calzado Deportivo,45.0,550,24750.0,8662.5,0.35
FC-000000217,2021-03-11,317,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,50.0,500,25000.0,13750.000000000002,0.55
FC-000000218,2021-03-12,318,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,45.0,700,31500.0,6300.0,0.2
FC-000000219,2021-03-13,319,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,35.0,750,26250.0,10500.0,0.4
FC-000000220,2021-03-14,320,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,650,29250.0,7312.5,0.25
FC-000000221,2021-03-15,321,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,45.0,675,30375.0,12150.0,0.4
FC-000000222,2021-03-16,322,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,525,23625.0,8268.75,0.35
FC-000000223,2021-03-17,323,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,50.0,450,22500.0,12375.000000000002,0.55
FC-000000224,2021-03-18,324,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,45.0,650,29250.0,5850.0,0.2
FC-000000225,2021-03-19,325,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,35.0,800,28000.0,11200.0,0.4
FC-000000226,2021-03-20,326,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,650,29250.0,7312.5,0.25
FC-000000227,2021-03-21,327,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,45.0,650,29250.0,11700.0,0.4
FC-000000228,2021-03-22,328,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,550,24750.0,8662.5,0.35
FC-000000229,2021-03-23,329,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,50.0,425,21250.0,11687.500000000002,0.55
FC-000000230,2021-04-06,330,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,45.0,625,28125.0,5625.0,0.2
FC-000000231,2021-04-07,331,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,45.0,800,36000.0,14400.0,0.4
FC-000000232,2021-04-08,332,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,600,30000.0,7500.0,0.25
FC-000000233,2021-04-09,333,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,625,31250.0,12500.0,0.4
FC-000000234,2021-04-10,334,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,525,23625.0,8268.75,0.35
FC-000000235,2021-04-11,335,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,50.0,425,21250.0,11687.500000000002,0.55
FC-000000236,2021-04-12,336,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,600,39000.0,7800.0,0.2
FC-000000237,2021-04-13,337,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,45.0,800,36000.0,14400.0,0.4
FC-000000238,2021-04-14,338,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,650,32500.0,8125.0,0.25
FC-000000239,2021-04-15,339,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,650,32500.0,13000.0,0.4
FC-000000240,2021-04-16,340,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,550,24750.0,8662.5,0.35
FC-000000241,2021-04-17,341,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,50.0,450,22500.0,12375.000000000002,0.55
FC-000000242,2021-04-18,342,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,625,40625.0,8125.0,0.2
FC-000000243,2021-04-19,343,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,45.0,900,40500.0,16200.0,0.4
FC-000000244,2021-04-20,344,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,750,37500.0,9375.0,0.25
FC-000000245,2021-04-21,345,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,750,37500.0,15000.0,0.4
FC-000000246,2021-04-22,346,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,625,28125.0,9843.75,0.35
FC-000000247,2021-04-23,347,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,50.0,500,25000.0,13750.000000000002,0.55
FC-000000248,2021-04-24,348,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,800,52000.0,10400.0,0.2
FC-000000249,2021-04-25,349,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,45.0,950,42750.0,17100.0,0.4
FC-000000250,2021-04-26,350,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,800,40000.0,10000.0,0.25
FC-000000251,2021-04-27,351,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,750,37500.0,15000.0,0.4
FC-000000252,2021-04-28,352,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,650,29250.0,10237.5,0.35
FC-000000253,2021-04-29,353,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,50.0,700,35000.0,19250.0,0.55
FC-000000254,2021-04-30,354,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,700,45500.0,9100.0,0.2
FC-000000255,2021-05-01,355,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,900,45000.0,18000.0,0.4
FC-000000256,2021-05-02,356,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,55.00000000000001,850,46750.00000000001,11687.500000000002,0.25
FC-000000257,2021-05-03,357,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,725,36250.0,14500.0,0.4
FC-000000258,2021-05-04,358,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,675,33750.0,11812.5,0.35
FC-000000259,2021-05-05,359,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,60.0,675,40500.0,22275.0,0.55
FC-000000260,2021-05-06,360,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,650,42250.0,8450.0,0.2
FC-000000261,2021-05-07,361,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,850,42500.0,17000.0,0.4
FC-000000262,2021-05-08,362,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,55.00000000000001,850,46750.00000000001,11687.500000000002,0.25
FC-000000263,2021-05-09,363,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,700,35000.0,14000.0,0.4
FC-000000264,2021-05-10,364,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,650,32500.0,11375.0,0.35
FC-000000265,2021-05-11,365,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,60.0,650,39000.0,21450.0,0.55
FC-000000266,2021-05-12,366,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,700,45500.0,9100.0,0.2
FC-000000267,2021-05-13,367,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,800,40000.0,16000.0,0.4
FC-000000268,2021-05-14,368,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,55.00000000000001,800,44000.00000000001,11000.000000000002,0.25
FC-000000269,2021-05-15,369,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,650,32500.0,13000.0,0.4
FC-000000270,2021-05-16,370,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,625,31250.0,10937.5,0.35
FC-000000271,2021-05-17,371,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,60.0,600,36000.0,19800.0,0.55
FC-000000272,2021-05-18,372,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,650,42250.0,8450.0,0.2
FC-000000273,2021-05-19,373,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,825,41250.0,16500.0,0.4
FC-000000274,2021-05-20,374,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,55.00000000000001,825,45375.00000000001,11343.750000000002,0.25
FC-000000275,2021-05-21,375,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,675,33750.0,13500.0,0.4
FC-000000276,2021-05-22,376,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,650,32500.0,11375.0,0.35
FC-000000277,2021-05-23,377,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,60.0,600,36000.0,19800.0,0.55
FC-000000278,2021-05-24,378,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,700,45500.0,9100.0,0.2
FC-000000279,2021-05-25,379,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,900,45000.0,18000.0,0.4
FC-000000280,2021-05-26,380,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,55.00000000000001,900,49500.00000000001,12375.000000000002,0.25
FC-000000281,2021-05-27,381,Kohl's,West,California,Los Angeles,Outlet,Calzado Urbano,50.0,700,35000.0,14000.0,0.4
FC-000000282,2021-05-28,382,Kohl's,West,California,Los Angeles,Outlet,Calzado Deportivo,50.0,700,35000.0,12250.0,0.35
FC-000000283,2021-05-29,383,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,60.0,625,37500.0,20625.0,0.55
FC-000000284,2021-05-30,384,Kohl's,West,California,Los Angeles,Outlet,Indumentaria,65.0,725,47125.0,9425.0,0.2
FC-000000285,2021-05-31,385,Foot Locker,West,California,Los Angeles,Outlet,Calzado Urbano,45.0,475,21375.0,8550.0,0.4
FC-000000286,2021-06-01,386,Foot Locker,West,California,Los Angeles,Outlet,Calzado Deportivo,45.0,275,12375.0,4331.25,0.35
FC-000000287,2021-06-02,387,Foot Locker,West,California,Los Angeles,Outlet,Calzado Urbano,35.0,275,9625.0,3368.75,0.35
FC-000000288,2021-06-03,388,Foot Locker,West,California,Los Angeles,Outlet,Calzado Deportivo,40.0,125,5000.0,2000.0,0.4
FC-000000289,2021-06-04,389,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,54.99999999999999,175,9624.999999999998,3368.749999999999,0.35
FC-000000290,2021-06-05,390,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,45.0,275,12375.0,6187.5,0.5
FC-000000291,2021-06-06,391,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,45.0,525,23625.0,9450.0,0.4
FC-000000292,2021-06-07,392,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,45.0,175,7875.0,2756.25,0.35
FC-000000293,2021-06-08,393,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,35.0,225,7875.0,2756.25,0.35
FC-000000294,2021-06-09,394,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,40.0,100,4000.0,1600.0,0.4
FC-000000295,2021-06-10,395,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,54.99999999999999,175,9624.999999999998,3368.749999999999,0.35
FC-000000296,2021-06-11,396,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,45.0,275,12375.0,6187.5,0.5
FC-000000297,2021-06-12,397,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,495,24750.0,9900.0,0.4
FC-000000298,2021-06-13,398,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,200,10000.0,3500.0,0.35
FC-000000299,2021-06-14,399,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,40.0,225,9000.0,3150.0,0.35
FC-000000300,2021-06-15,400,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,45.0,75,3375.0,1350.0,0.4
FC-000000301,2021-06-16,401,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,60.0,125,7500.0,2625.0,0.35
FC-000000302,2021-06-17,402,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,50.0,225,11250.0,5625.0,0.5
FC-000000303,2021-06-18,403,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,450,22500.0,9000.0,0.4
FC-000000304,2021-06-19,404,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,150,7500.0,2625.0,0.35
FC-000000305,2021-06-20,405,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,40.0,150,6000.0,2100.0,0.35
FC-000000306,2021-06-21,406,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,45.0,75,3375.0,1350.0,0.4
FC-000000307,2021-06-22,407,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,60.0,100,6000.0,2100.0,0.35
FC-000000308,2021-06-23,408,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,50.0,225,11250.0,5625.0,0.5
FC-000000309,2021-06-24,409,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,60.0,495,29700.0,11880.0,0.4
FC-000000310,2021-06-25,410,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,55.00000000000001,200,11000.000000000002,3850.0000000000005,0.35
FC-000000311,2021-06-26,411,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,175,8750.0,3062.5,0.35
FC-000000312,2021-06-27,412,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,100,5000.0,2000.0,0.4
FC-000000313,2021-06-28,413,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,60.0,125,7500.0,2625.0,0.35
FC-000000314,2021-06-29,414,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,65.0,250,16250.0,8125.0,0.5
FC-000000315,2021-06-30,415,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,500,25000.0,10000.0,0.4
FC-000000316,2021-07-01,416,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,45.00000000000001,250,11250.000000000002,3937.5000000000005,0.35
FC-000000317,2021-07-02,417,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,40.0,200,8000.0,2800.0,0.35
FC-000000318,2021-07-03,418,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,40.0,175,7000.0,2800.0,0.4
FC-000000319,2021-07-04,419,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,50.0,175,8750.0,3062.5,0.35
FC-000000320,2021-07-05,420,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,55.00000000000001,350,19250.000000000004,9625.000000000002,0.5
FC-000000321,2021-07-06,421,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,575,28750.0,11500.0,0.4
FC-000000322,2021-07-07,422,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,45.00000000000001,325,14625.000000000002,5118.75,0.35
FC-000000323,2021-07-08,423,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,40.0,250,10000.0,3500.0,0.35
FC-000000324,2021-07-09,424,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,40.0,200,8000.0,3200.0,0.4
FC-000000325,2021-07-10,425,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,50.0,225,11250.0,3937.4999999999995,0.35
FC-000000326,2021-07-11,426,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,55.00000000000001,400,22000.000000000004,11000.000000000002,0.5
FC-000000327,2021-07-12,427,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,550,27500.0,11000.0,0.4
FC-000000328,2021-07-13,428,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,45.00000000000001,325,14625.000000000002,5118.75,0.35
FC-000000329,2021-07-14,429,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,40.0,250,10000.0,3500.0,0.35
FC-000000330,2021-07-15,430,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,40.0,225,9000.0,3600.0,0.4
FC-000000331,2021-07-16,431,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,50.0,200,10000.0,3500.0,0.35
FC-000000332,2021-07-17,432,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,55.00000000000001,375,20625.000000000004,10312.500000000002,0.5
FC-000000333,2021-07-18,433,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,500,25000.0,10000.0,0.4
FC-000000334,2021-07-19,434,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,45.00000000000001,300,13500.000000000002,4725.0,0.35
FC-000000335,2021-07-20,435,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,40.0,200,8000.0,2800.0,0.35
FC-000000336,2021-07-21,436,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,40.0,175,7000.0,2800.0,0.4
FC-000000337,2021-07-22,437,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,50.0,175,8750.0,3062.5,0.35
FC-000000338,2021-07-23,438,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,55.00000000000001,250,13750.000000000002,6875.000000000001,0.5
FC-000000339,2021-07-24,439,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,60.0,425,25500.0,10200.0,0.4
FC-000000340,2021-07-25,440,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,250,12500.0,4375.0,0.35
FC-000000341,2021-07-26,441,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,150,7500.0,2625.0,0.35
FC-000000342,2021-07-27,442,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,125,6250.0,2500.0,0.4
FC-000000343,2021-07-28,443,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,60.0,125,7500.0,2625.0,0.35
FC-000000344,2021-07-29,444,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,64.99999999999999,250,16249.999999999996,8124.999999999998,0.5
FC-000000345,2021-07-30,445,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,60.0,400,24000.0,9600.0,0.4
FC-000000346,2021-07-31,446,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,250,12500.0,4375.0,0.35
FC-000000347,2021-08-01,447,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,195,9750.0,3412.5,0.35
FC-000000348,2021-08-02,448,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,175,8750.0,3500.0,0.4
FC-000000349,2021-08-03,449,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,60.0,150,9000.0,3150.0,0.35
FC-000000350,2021-08-04,450,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,64.99999999999999,250,16249.999999999996,8124.999999999998,0.5
FC-000000351,2021-08-05,451,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,60.0,500,30000.0,12000.0,0.4
FC-000000352,2021-08-06,452,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,300,15000.0,5250.0,0.35
FC-000000353,2021-08-07,453,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,50.0,250,12500.0,4375.0,0.35
FC-000000354,2021-08-08,454,Foot Locker,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,50.0,200,10000.0,4000.0,0.4
FC-000000355,2021-08-09,455,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,60.0,200,12000.0,4200.0,0.35
FC-000000356,2021-08-10,456,Foot Locker,Midwest,Illinois,Chicago,Outlet,Indumentaria,64.99999999999999,300,19499.999999999996,9749.999999999998,0.5
FC-000000357,2021-08-11,457,Sports Direct,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,20.0,725,14500.0,4350.0,0.3
FC-000000358,2021-08-12,458,Sports Direct,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,30.0,725,21750.0,6525.0,0.3
FC-000000359,2021-08-13,459,Sports Direct,Midwest,Illinois,Chicago,Outlet,Calzado Urbano,30.0,525,15750.0,4725.0,0.3
FC-000000360,2021-08-14,460,Sports Direct,Midwest,Illinois,Chicago,Outlet,Calzado Deportivo,35.0,525,18375.0,7350.0,0.4
FC-000000361,2021-08-15,461,Sports Direct,Southwest,Texas,Dallas,Outlet,Indumentaria,40.0,375,15000.0,3750.0,0.25
FC-000000362,2021-08-16,462,Sports Direct,Southwest,Texas,Dallas,Outlet,Indumentaria,35.0,525,18375.0,8268.75,0.45
FC-000000363,2021-08-17,463,Sports Direct,Southwest,Texas,Dallas,Outlet,Calzado Urbano,25.0,675,16875.0,5062.5,0.3
FC-000000364,2021-08-18,464,Sports Direct,Southwest,Texas,Dallas,Outlet,Calzado Deportivo,35.0,650,22750.0,6825.0,0.3
FC-000000365,2021-08-19,465,Sports Direct,Southwest,Texas,Dallas,Outlet,Calzado Urbano,35.0,475,16625.0,4987.5,0.3
FC-000000366,2021-08-20,466,Sports Direct,Southwest,Texas,Dallas,Outlet,Calzado Deportivo,35.0,425,14875.0,5950.0,0.4
FC-000000367,2021-08-21,467,Sports Direct,Southwest,Texas,Dallas,Outlet,Indumentaria,40.0,300,12000.0,3000.0,0.25
FC-000000368,2021-08-22,468,Sports Direct,Southwest,Texas,Dallas,Outlet,Indumentaria,35.0,500,17500.0,7875.0,0.45
